s,sl,pl,0
http://geovistory.org/resource/i87142,Pieter Veijns,has appellation for language,2
http://geovistory.org/resource/i90660,Arij de Vischer,has appellation for language,2
http://geovistory.org/resource/i90685,Victor Verkerke,has appellation for language,2
http://geovistory.org/resource/i90662,Jan Hendriksz,has appellation for language,2
http://geovistory.org/resource/i87139,Daniel Rouw,has appellation for language,2
http://geovistory.org/resource/i89014,Martinus Flerkens,has appellation for language,2
http://geovistory.org/resource/i89011,Joost Vincent,has appellation for language,2
http://geovistory.org/resource/i87138,Carsten Roenk,has appellation for language,2
http://geovistory.org/resource/i90664,Wijbrand Ipkes de Vries,has appellation for language,2
http://geovistory.org/resource/i90816,Jan Rinkenbergh,has appellation for language,2
http://geovistory.org/resource/i86992,Jacob Sanders,has appellation for language,2
http://geovistory.org/resource/i86997,Pieter Mackij,has appellation for language,2
http://geovistory.org/resource/i87146,Hendrik Nieuwveen,has appellation for language,2
http://geovistory.org/resource/i90625,Cornelis Thierrij,has appellation for language,2
http://geovistory.org/resource/i87153,Jan Lomeijer,has appellation for language,2
http://geovistory.org/resource/i90776,Laurens Ferdinandus van Linzel,has appellation for language,2
http://geovistory.org/resource/i87101,Jan Barentsz.,has appellation for language,2
http://geovistory.org/resource/i90775,Jan Schoemaeker,has appellation for language,2
http://geovistory.org/resource/i87000,Cornelis Leendertsz,has appellation for language,2
http://geovistory.org/resource/i90826,Leendert Bogaart,has appellation for language,2
http://geovistory.org/resource/i89139,Jan Freijn,has appellation for language,2
http://geovistory.org/resource/i90695,Gerrit Maleth,has appellation for language,2
http://geovistory.org/resource/i89134,Barent Jansz,has appellation for language,2
http://geovistory.org/resource/i87097,Jan Boekholt,has appellation for language,2
http://geovistory.org/resource/i87154,Pieter Bogaart,has appellation for language,2
http://geovistory.org/resource/i86935,Jan Jacob Kleijn,has appellation for language,2
http://geovistory.org/resource/i90649,Casper Harlee,has appellation for language,2
http://geovistory.org/resource/i87156,Jurrien Wenneker,has appellation for language,2
http://geovistory.org/resource/i86934,Hendrick Hendriksen Backer,has appellation for language,2
http://geovistory.org/resource/i90692,Christiaan Kraaij,has appellation for language,2
http://geovistory.org/resource/i86936,Jacob Hendriksen Schade,has appellation for language,2
http://geovistory.org/resource/i87152,Frans Schoenmaker,has appellation for language,2
http://geovistory.org/resource/i86938,Philippus van Achters,has appellation for language,2
http://geovistory.org/resource/i86998,Andries Andriessen,has appellation for language,2
http://geovistory.org/resource/i87103,Jan Stroobant,has appellation for language,2
http://geovistory.org/resource/i90824,Arnoldus Slotemaker,has appellation for language,2
http://geovistory.org/resource/i90653,Abraham Prinse,has appellation for language,2
http://geovistory.org/resource/i90823,Pieter Fransz.,has appellation for language,2
http://geovistory.org/resource/i90654,Pieter Verlee,has appellation for language,2
http://geovistory.org/resource/i86940,Jan Obbelaer,has appellation for language,2
http://geovistory.org/resource/i87148,Jan de Geus,has appellation for language,2
http://geovistory.org/resource/i87147,Jeronimus Smedink,has appellation for language,2
http://geovistory.org/resource/i90656,Jan de Bie,has appellation for language,2
http://geovistory.org/resource/i86941,Dirck van Gaesbergen,has appellation for language,2
http://geovistory.org/resource/i90691,Jan Christoffel Bonsinger,has appellation for language,2
http://geovistory.org/resource/i87104,Hendrik Sijrag,has appellation for language,2
http://geovistory.org/resource/i86950,Jan Boudewijnsz.,has appellation for language,2
http://geovistory.org/resource/i86951,Lucas Haaks,has appellation for language,2
http://geovistory.org/resource/i87111,Daniel Looman,has appellation for language,2
http://geovistory.org/resource/i86968,Pieter Jacobsen,has appellation for language,2
http://geovistory.org/resource/i90673,Gregorius Pothov,has appellation for language,2
http://geovistory.org/resource/i86987,Jan Kleeft,has appellation for language,2
http://geovistory.org/resource/i89135,Caarel Adolfsz,has appellation for language,2
http://geovistory.org/resource/i90800,Barend Mulder,has appellation for language,2
http://geovistory.org/resource/i90784,Jan Christiaansz,has appellation for language,2
http://geovistory.org/resource/i87127,Adriaan Pirenee,has appellation for language,2
http://geovistory.org/resource/i87119,Jan Abrahams,has appellation for language,2
http://geovistory.org/resource/i87112,Dirk Andriesse,has appellation for language,2
http://geovistory.org/resource/i86988,Jacob Straatvelt,has appellation for language,2
http://geovistory.org/resource/i87118,Jan Samuelse,has appellation for language,2
http://geovistory.org/resource/i86989,Tijmen Eversen,has appellation for language,2
http://geovistory.org/resource/i89013,Wouter Joannes Pars,has appellation for language,2
http://geovistory.org/resource/i90801,Carel Goetgebuur,has appellation for language,2
http://geovistory.org/resource/i86967,Pieter van Haven,has appellation for language,2
http://geovistory.org/resource/i90678,Jan Carel Tauscher,has appellation for language,2
http://geovistory.org/resource/i90785,Bals Hendrik Stoltman,has appellation for language,2
http://geovistory.org/resource/i90786,Hendrik de Lange,has appellation for language,2
http://geovistory.org/resource/i87120,Michiel Lucassen,has appellation for language,2
http://geovistory.org/resource/i87126,Claas Slabbert,has appellation for language,2
http://geovistory.org/resource/i90797,Andries Schermers,has appellation for language,2
http://geovistory.org/resource/i90787,Jan Andries Reig,has appellation for language,2
http://geovistory.org/resource/i86983,Frans Friese van Dijck,has appellation for language,2
http://geovistory.org/resource/i90677,Ernst Heijl,has appellation for language,2
http://geovistory.org/resource/i86982,Matthijs Blommert,has appellation for language,2
http://geovistory.org/resource/i87124,Hendrik van d. Walle,has appellation for language,2
http://geovistory.org/resource/i90793,Stephanus Anot,has appellation for language,2
http://geovistory.org/resource/i90792,Jacobus Sieraad,has appellation for language,2
http://geovistory.org/resource/i86981,Jacobus Voorbijtel,has appellation for language,2
http://geovistory.org/resource/i87123,Pieter Elemans,has appellation for language,2
http://geovistory.org/resource/i87121,Pieter de Soute,has appellation for language,2
http://geovistory.org/resource/i90790,Laurens Sandersz,has appellation for language,2
http://geovistory.org/resource/i90672,Jan Weijgers,has appellation for language,2
http://geovistory.org/resource/i86966,Salomon van Lend,has appellation for language,2
http://geovistory.org/resource/i86965,Jan Westmijer,has appellation for language,2
http://geovistory.org/resource/i90669,Hendrik David Vortter,has appellation for language,2
http://geovistory.org/resource/i90682,Jan Goeman,has appellation for language,2
http://geovistory.org/resource/i87135,Cornelis van Noord,has appellation for language,2
http://geovistory.org/resource/i90813,Jan Jansz,has appellation for language,2
http://geovistory.org/resource/i90781,Claas de Witt,has appellation for language,2
http://geovistory.org/resource/i90667,Anthonij Soeter,has appellation for language,2
http://geovistory.org/resource/i90810,Jan Boddelier,has appellation for language,2
http://geovistory.org/resource/i86956,Ruth Hendriksz,has appellation for language,2
http://geovistory.org/resource/i86991,Simon Willemsz. Blok,has appellation for language,2
http://geovistory.org/resource/i90668,Evert Diderik Berk,has appellation for language,2
http://geovistory.org/resource/i86990,Sijmon de Reijke,has appellation for language,2
http://geovistory.org/resource/i86957,Wijnant Willemse,has appellation for language,2
http://geovistory.org/resource/i90808,Hendrik Ros,has appellation for language,2
http://geovistory.org/resource/i86959,Christiaan van Damme,has appellation for language,2
http://geovistory.org/resource/i90807,Gerrit van Engele,has appellation for language,2
http://geovistory.org/resource/i86960,Daniel Valek,has appellation for language,2
http://geovistory.org/resource/i90803,Cornelis Izaak Band,has appellation for language,2
http://geovistory.org/resource/i87131,Jacobus Geselle,has appellation for language,2
http://geovistory.org/resource/i87116,Hans Hans Valk,has appellation for language,2
http://geovistory.org/resource/i90806,Eertman Slooten,has appellation for language,2
http://geovistory.org/resource/i90670,Hendrik Fritsz,has appellation for language,2
http://geovistory.org/resource/i90805,Claas Hertog,has appellation for language,2
http://geovistory.org/resource/i87117,Jan Egbertsz de Jong,has appellation for language,2
http://geovistory.org/resource/i90782,Hans Koster,has appellation for language,2
http://geovistory.org/resource/i87130,Ignatius de Gaver,has appellation for language,2
http://geovistory.org/resource/i87129,Jacob Lievensen,has appellation for language,2
http://geovistory.org/resource/i86962,Adriaan Bezaen,has appellation for language,2
http://geovistory.org/resource/i86963,Jan Croonenburg,has appellation for language,2
http://geovistory.org/resource/i90671,Jan Metzui,has appellation for language,2
http://geovistory.org/resource/i87128,Dirk van Ravenswaij,has appellation for language,2
http://geovistory.org/resource/i86964,Joannes van Doorn,has appellation for language,2
http://geovistory.org/resource/i90828,Cornelis Bartels,has appellation for language,2
http://geovistory.org/resource/i87002,Cornelis Jansen,has appellation for language,2
http://geovistory.org/resource/i87158,Herman Brand,has appellation for language,2
http://geovistory.org/resource/i87178,Roeloff Verpoorte,has appellation for language,2
http://geovistory.org/resource/i87176,Frans Coenraat,has appellation for language,2
http://geovistory.org/resource/i90632,Laurens Andriesz,has appellation for language,2
http://geovistory.org/resource/i87177,Hendrick Kloet,has appellation for language,2
http://geovistory.org/resource/i86894,Antonij Bogemans,has appellation for language,2
http://geovistory.org/resource/i90862,Reijnier Bornwaeter,has appellation for language,2
http://geovistory.org/resource/i90708,Bastiaan Eenenberg,has appellation for language,2
http://geovistory.org/resource/i90709,Christiaen Knorrebeen,has appellation for language,2
http://geovistory.org/resource/i87014,Lourens Roeloffsen,has appellation for language,2
http://geovistory.org/resource/i87019,Simon de Tuijn,has appellation for language,2
http://geovistory.org/resource/i90759,Hendrik Selis,has appellation for language,2
http://geovistory.org/resource/i90631,Hendrik Freets,has appellation for language,2
http://geovistory.org/resource/i90866,Adriaan Jacobsz,has appellation for language,2
http://geovistory.org/resource/i86889,Abraham Coenraats,has appellation for language,2
http://geovistory.org/resource/i87179,Willem Evertsen,has appellation for language,2
http://geovistory.org/resource/i90633,Zacharias Hesdorff,has appellation for language,2
http://geovistory.org/resource/i87084,Pieter Commerk,has appellation for language,2
http://geovistory.org/resource/i90861,Jan Schaard,has appellation for language,2
http://geovistory.org/resource/i90761,Arij van der Spek,has appellation for language,2
http://geovistory.org/resource/i87175,Dirck Jansz. van der Aar,has appellation for language,2
http://geovistory.org/resource/i90860,Jacobus Coulom,has appellation for language,2
http://geovistory.org/resource/i86896,Gerrit Sluijswijk,has appellation for language,2
http://geovistory.org/resource/i90859,Willem van der Heijde,has appellation for language,2
http://geovistory.org/resource/i87174,Arent Lemkesz,has appellation for language,2
http://geovistory.org/resource/i87173,Jan Haeck,has appellation for language,2
http://geovistory.org/resource/i90635,Arij Berlin,has appellation for language,2
http://geovistory.org/resource/i86900,Jan van Zanten,has appellation for language,2
http://geovistory.org/resource/i87017,Pieter Entvos,has appellation for language,2
http://geovistory.org/resource/i90854,Arij de Lamotte,has appellation for language,2
http://geovistory.org/resource/i87015,Meijndert Looman,has appellation for language,2
http://geovistory.org/resource/i90853,Jacob Jansz Lex,has appellation for language,2
http://geovistory.org/resource/i86904,Daniel de Landsheer,has appellation for language,2
http://geovistory.org/resource/i89005,David Claesz,has appellation for language,2
http://geovistory.org/resource/i86888,Willem Klaasz,has appellation for language,2
http://geovistory.org/resource/i87080,Huijbregt Cornelis,has appellation for language,2
http://geovistory.org/resource/i87183,Meijnderd van Houten,has appellation for language,2
http://geovistory.org/resource/i87186,Gerrit Boekholt,has appellation for language,2
http://geovistory.org/resource/i90712,Jan Scheveman,has appellation for language,2
http://geovistory.org/resource/i86875,Huijbregt Rangh,has appellation for language,2
http://geovistory.org/resource/i90877,Paulus van IJperen,has appellation for language,2
http://geovistory.org/resource/i90755,Martinus Martensz,has appellation for language,2
http://geovistory.org/resource/i86877,Elias Pelser,has appellation for language,2
http://geovistory.org/resource/i90876,Willem Christoffelse,has appellation for language,2
http://geovistory.org/resource/i87185,Anthonij Kenninck,has appellation for language,2
http://geovistory.org/resource/i86878,Sander van Troijen,has appellation for language,2
http://geovistory.org/resource/i90756,Jan Wagenaar,has appellation for language,2
http://geovistory.org/resource/i90875,Pieter Comhier,has appellation for language,2
http://geovistory.org/resource/i87184,Pieter Geubels,has appellation for language,2
http://geovistory.org/resource/i90627,Jan Verpoorte,has appellation for language,2
http://geovistory.org/resource/i87023,Pieter Lommel,has appellation for language,2
http://geovistory.org/resource/i90874,George Portell,has appellation for language,2
http://geovistory.org/resource/i90758,Elias Jansen,has appellation for language,2
http://geovistory.org/resource/i86881,Jan Claassen Blom,has appellation for language,2
http://geovistory.org/resource/i90871,Jan Dirksen,has appellation for language,2
http://geovistory.org/resource/i86883,Jan Mulders,has appellation for language,2
http://geovistory.org/resource/i86885,Thomas Jansz,has appellation for language,2
http://geovistory.org/resource/i90869,Hendrik Wormsteek,has appellation for language,2
http://geovistory.org/resource/i86978,Matthijs van Langenhooven,has appellation for language,2
http://geovistory.org/resource/i90757,Jan Baptist de Raad,has appellation for language,2
http://geovistory.org/resource/i87079,Claas van den Bogaart,has appellation for language,2
http://geovistory.org/resource/i90711,Jan Thomasz. Mulder,has appellation for language,2
http://geovistory.org/resource/i87181,Cornelis Behagele,has appellation for language,2
http://geovistory.org/resource/i86887,Pieter Clijn,has appellation for language,2
http://geovistory.org/resource/i87022,Willem Vermeij,has appellation for language,2
http://geovistory.org/resource/i90629,Robbert de Leeuw,has appellation for language,2
http://geovistory.org/resource/i90867,Frans Hendrik Scholts,has appellation for language,2
http://geovistory.org/resource/i90852,Jan Willem Bronswijk,had as participant,2
http://geovistory.org/resource/i87171,Engel Beijevel,has appellation for language,2
http://geovistory.org/resource/i90646,Christoffel Meij,has appellation for language,2
http://geovistory.org/resource/i90838,William Ann Westenrijk,has appellation for language,2
http://geovistory.org/resource/i87162,Jacobus Ingelsen,has appellation for language,2
http://geovistory.org/resource/i90770,Jan Hendrik van Eindhoven,has appellation for language,2
http://geovistory.org/resource/i86922,Jan de Bonte,has appellation for language,2
http://geovistory.org/resource/i89016,Johannes van Rhenen,has appellation for language,2
http://geovistory.org/resource/i90643,Francois van den Broeke,has appellation for language,2
http://geovistory.org/resource/i87091,Jannis Jacobse,has appellation for language,2
http://geovistory.org/resource/i86920,Arnoldus Beijer,has appellation for language,2
http://geovistory.org/resource/i86905,Arij Willemsz de Bruijn,has appellation for language,2
http://geovistory.org/resource/i90839,Arnout van der Velde,has appellation for language,2
http://geovistory.org/resource/i87007,Hendrik Kerkhoove,has appellation for language,2
http://geovistory.org/resource/i86919,Willem Stevens,has appellation for language,2
http://geovistory.org/resource/i89007,Salomon Corters,has appellation for language,2
http://geovistory.org/resource/i87090,Martinus Kerseboom,has appellation for language,2
http://geovistory.org/resource/i87163,Evert Barentsen,has appellation for language,2
http://geovistory.org/resource/i86923,Jan van de Cruijsse,has appellation for language,2
http://geovistory.org/resource/i90645,Jochem Menauw,has appellation for language,2
http://geovistory.org/resource/i87004,Gerrebrant Pietersz,has appellation for language,2
http://geovistory.org/resource/i90772,Maarten Damp,has appellation for language,2
http://geovistory.org/resource/i87160,Pieter Willemsz,has appellation for language,2
http://geovistory.org/resource/i86925,Jan Janssen Osbergen,has appellation for language,2
http://geovistory.org/resource/i87093,Hans Jurien Scholtsz,has appellation for language,2
http://geovistory.org/resource/i90833,Pieter Francois Mengels,has appellation for language,2
http://geovistory.org/resource/i89133,Asmus Evertsz,has appellation for language,2
http://geovistory.org/resource/i86928,Evert Adriaansen de Bie,has appellation for language,2
http://geovistory.org/resource/i87094,Jan Kasse,has appellation for language,2
http://geovistory.org/resource/i90832,Cornelis van den Berge,has appellation for language,2
http://geovistory.org/resource/i86929,Hendrick Rijersen Tiering,has appellation for language,2
http://geovistory.org/resource/i86931,Wllem Corthals,has appellation for language,2
http://geovistory.org/resource/i87003,Evert Brinkmans,has appellation for language,2
http://geovistory.org/resource/i87096,Pieter de Gruijter,has appellation for language,2
http://geovistory.org/resource/i90697,Jan van Engele,has appellation for language,2
http://geovistory.org/resource/i87009,Jan Janssen Eve,has appellation for language,2
http://geovistory.org/resource/i87010,Jan Hendriksz. Bol,has appellation for language,2
http://geovistory.org/resource/i90642,Pieter Savee,has appellation for language,2
http://geovistory.org/resource/i87165,Willem van den Ende,has appellation for language,2
http://geovistory.org/resource/i90706,Pieter Serlippers,has appellation for language,2
http://geovistory.org/resource/i89131,Guilliaem Boone,has appellation for language,2
http://geovistory.org/resource/i90637,Hendrik van Jurgen,has appellation for language,2
http://geovistory.org/resource/i87087,Willem Poontman,has appellation for language,2
http://geovistory.org/resource/i89018,Roeloff Camp,has appellation for language,2
http://geovistory.org/resource/i86907,Pieter Engelbregt Roor,has appellation for language,2
http://geovistory.org/resource/i87170,Anthonij Carrilje,has appellation for language,2
http://geovistory.org/resource/i87169,Sijbrant Pietersz Arents,has appellation for language,2
http://geovistory.org/resource/i87168,Jan Colbergen,has appellation for language,2
http://geovistory.org/resource/i86908,Pieter Mattheijsz.,has appellation for language,2
http://geovistory.org/resource/i90764,Carel Wouters,has appellation for language,2
http://geovistory.org/resource/i90641,Isaak Usclaas,has appellation for language,2
http://geovistory.org/resource/i90765,Jacob Pietersz Bouman,has appellation for language,2
http://geovistory.org/resource/i90849,Hendrik Scheenen,has appellation for language,2
http://geovistory.org/resource/i87164,Jan Booij,has appellation for language,2
http://geovistory.org/resource/i86918,Jacobus Blok,has appellation for language,2
http://geovistory.org/resource/i90848,Carsten Bols,has appellation for language,2
http://geovistory.org/resource/i90847,Barend Durink,has appellation for language,2
http://geovistory.org/resource/i87088,Johannes van Dongen,has appellation for language,2
http://geovistory.org/resource/i90846,Andries van den Brocke,has appellation for language,2
http://geovistory.org/resource/i86912,Marcus Jansz.,has appellation for language,2
http://geovistory.org/resource/i86913,Wouter van den Bergh,has appellation for language,2
http://geovistory.org/resource/i89140,Cornelis Omelkhuizen,has appellation for language,2
http://geovistory.org/resource/i90843,Hendrik Vuurbaak,has appellation for language,2
http://geovistory.org/resource/i86915,Adriaan de Clerq,has appellation for language,2
http://geovistory.org/resource/i87089,Lieven Fransz.,has appellation for language,2
http://geovistory.org/resource/i90842,Michiel de Gage,has appellation for language,2
http://geovistory.org/resource/i86916,Reijnier Lareman,has appellation for language,2
http://geovistory.org/resource/i87011,Jan Machielsen,has appellation for language,2
http://geovistory.org/resource/i86917,Lazarus Ouberij,has appellation for language,2
http://geovistory.org/resource/i90830,Jan van Groeningen,has appellation for language,2
http://geovistory.org/resource/i88898,Anthonij Loomans,has appellation for language,2
http://geovistory.org/resource/i86775,Claes Ariaensz,has appellation for language,2
http://geovistory.org/resource/i86245,Jacob Jansz.,has appellation for language,2
http://geovistory.org/resource/i86244,Reijnier Dirksz,has appellation for language,2
http://geovistory.org/resource/i91382,Jan Jacobse,has appellation for language,2
http://geovistory.org/resource/i86243,Pieter Cornelissen,has appellation for language,2
http://geovistory.org/resource/i91383,Jan Hosselhorst,has appellation for language,2
http://geovistory.org/resource/i86241,Gerrit van Orlians,has appellation for language,2
http://geovistory.org/resource/i91384,Jan Inguist,has appellation for language,2
http://geovistory.org/resource/i86240,Pieter Verschuur,has appellation for language,2
http://geovistory.org/resource/i91385,Jan Hardenberg,has appellation for language,2
http://geovistory.org/resource/i86239,Jan Christiaansz.,has appellation for language,2
http://geovistory.org/resource/i91386,Leendert Hoefkins,has appellation for language,2
http://geovistory.org/resource/i86237,Pieter Auterman,has appellation for language,2
http://geovistory.org/resource/i86236,Pieter Jansse,has appellation for language,2
http://geovistory.org/resource/i91389,Swerus Lont,has appellation for language,2
http://geovistory.org/resource/i86233,Jan Kraspeel,has appellation for language,2
http://geovistory.org/resource/i86232,Joos Lievense,has appellation for language,2
http://geovistory.org/resource/i91392,Pieter Adriaan Potman,has appellation for language,2
http://geovistory.org/resource/i86231,Anthonij Ackerman,has appellation for language,2
http://geovistory.org/resource/i86230,Mattijs Verpoorte,has appellation for language,2
http://geovistory.org/resource/i91393,Cornelis Pieters,has appellation for language,2
http://geovistory.org/resource/i91394,Pieter Drooge,has appellation for language,2
http://geovistory.org/resource/i86227,Mattijs van der Halt,has appellation for language,2
http://geovistory.org/resource/i86226,Simon Gal,has appellation for language,2
http://geovistory.org/resource/i86225,Jan Damarinus,has appellation for language,2
http://geovistory.org/resource/i91381,Johan Christiaan Wibregt,has appellation for language,2
http://geovistory.org/resource/i86246,Olevier Pijke,has appellation for language,2
http://geovistory.org/resource/i86163,Wouter Jansz. van der Flier,has appellation for language,2
http://geovistory.org/resource/i86247,Guillam de Vos,has appellation for language,2
http://geovistory.org/resource/i86268,Jooris Jansen,has appellation for language,2
http://geovistory.org/resource/i91362,Bernard Giersberg,had as participant,2
http://geovistory.org/resource/i91362,Bernard Giersberg,has appellation for language,2
http://geovistory.org/resource/i86266,Jacobus Verdoes,has appellation for language,2
http://geovistory.org/resource/i86265,Pieter Schoute,has appellation for language,2
http://geovistory.org/resource/i91365,Abraham Pijpen,has appellation for language,2
http://geovistory.org/resource/i91366,Anthonij Magino,has appellation for language,2
http://geovistory.org/resource/i86262,Pieter Palinck,has appellation for language,2
http://geovistory.org/resource/i86261,Jacob Alteras,has appellation for language,2
http://geovistory.org/resource/i86260,Hendrijk Saij,has appellation for language,2
http://geovistory.org/resource/i91368,Carsten Raaff,has appellation for language,2
http://geovistory.org/resource/i91369,Claas Jansse,has appellation for language,2
http://geovistory.org/resource/i86257,Joos Carnackel,has appellation for language,2
http://geovistory.org/resource/i91371,Hans Broekman,has appellation for language,2
http://geovistory.org/resource/i91375,Joseph Knollaart,has appellation for language,2
http://geovistory.org/resource/i86251,Aart Pietersz.,has appellation for language,2
http://geovistory.org/resource/i91376,Jan Rudolf,has appellation for language,2
http://geovistory.org/resource/i86250,Albert Barentsz de Swart,has appellation for language,2
http://geovistory.org/resource/i91377,Johan Christoffel Kleebag,has appellation for language,2
http://geovistory.org/resource/i86249,Samuel Pieterse,has appellation for language,2
http://geovistory.org/resource/i91378,Jan van Trooijen,has appellation for language,2
http://geovistory.org/resource/i89099,Fredrik Willem Rigter,has appellation for language,2
http://geovistory.org/resource/i91379,Johannes Theodorus Hellings,has appellation for language,2
http://geovistory.org/resource/i91398,Dominicus Dolphijn,has appellation for language,2
http://geovistory.org/resource/i86222,Lourens van den Broek,has appellation for language,2
http://geovistory.org/resource/i89098,Jan Jacobus Burger,has appellation for language,2
http://geovistory.org/resource/i86221,Andries van Alte,has appellation for language,2
http://geovistory.org/resource/i89097,Jacob Cornelus de Beaufort,has appellation for language,2
http://geovistory.org/resource/i91426,Pieter Kaaters,has appellation for language,2
http://geovistory.org/resource/i86188,Jan de Backer,has appellation for language,2
http://geovistory.org/resource/i91428,Theunis Theunisse Raap,has appellation for language,2
http://geovistory.org/resource/i91430,Anthonij Berton,has appellation for language,2
http://geovistory.org/resource/i86184,Erasmus Christiaansz.,has appellation for language,2
http://geovistory.org/resource/i91431,Daniel Schietekatte,has appellation for language,2
http://geovistory.org/resource/i86183,Crijn Munter,has appellation for language,2
http://geovistory.org/resource/i86181,Leendert Moringh,has appellation for language,2
http://geovistory.org/resource/i86180,Cornelis van Rossel,has appellation for language,2
http://geovistory.org/resource/i86179,Christiaan Pietersz.,has appellation for language,2
http://geovistory.org/resource/i91435,Nicolaas Feld,has appellation for language,2
http://geovistory.org/resource/i86178,Steven Karius,has appellation for language,2
http://geovistory.org/resource/i91436,Pieter Faeijs,has appellation for language,2
http://geovistory.org/resource/i86177,Willem Dempers,had as participant,2
http://geovistory.org/resource/i86176,Pieter Pietersen,had as participant,2
http://geovistory.org/resource/i91437,Jacob Tomson,has appellation for language,2
http://geovistory.org/resource/i86175,Pieter Cornelisz Leeuwwerrik,has appellation for language,2
http://geovistory.org/resource/i91438,Arij Haselhoff,has appellation for language,2
http://geovistory.org/resource/i86173,Wiggert Crijne,has appellation for language,2
http://geovistory.org/resource/i86171,Pieter Lang,has appellation for language,2
http://geovistory.org/resource/i91443,Andries Louwrens,has appellation for language,2
http://geovistory.org/resource/i86167,Reijnier Belder,has appellation for language,2
http://geovistory.org/resource/i86192,Hendrick van Buijtendijk,has appellation for language,2
http://geovistory.org/resource/i91423,Lieven Bosman,has appellation for language,2
http://geovistory.org/resource/i91422,Jacobus Lambregtse,has appellation for language,2
http://geovistory.org/resource/i91411,Jan Holst,has appellation for language,2
http://geovistory.org/resource/i86220,Jan Vervaak,has appellation for language,2
http://geovistory.org/resource/i91402,Adriaan van der Heijde,has appellation for language,2
http://geovistory.org/resource/i86219,Joost Janssen,has appellation for language,2
http://geovistory.org/resource/i91403,Pieter de Hoogh,has appellation for language,2
http://geovistory.org/resource/i86217,Andries Liens,has appellation for language,2
http://geovistory.org/resource/i91404,Geeret Bartels,has appellation for language,2
http://geovistory.org/resource/i86216,Gijsbert Beeck,has appellation for language,2
http://geovistory.org/resource/i91408,Anthonij Houtakker,has appellation for language,2
http://geovistory.org/resource/i86210,Dirck Bus,has appellation for language,2
http://geovistory.org/resource/i86209,Hendrik Barentse,has appellation for language,2
http://geovistory.org/resource/i86208,Albregt Bruggeman,has appellation for language,2
http://geovistory.org/resource/i86195,Jacob Scheitz,has appellation for language,2
http://geovistory.org/resource/i86207,Hendrik Coster,has appellation for language,2
http://geovistory.org/resource/i86206,Gerloff Gerloffzen,has appellation for language,2
http://geovistory.org/resource/i86205,Willem Schadeits,has appellation for language,2
http://geovistory.org/resource/i86203,Tjeert Annesen,has appellation for language,2
http://geovistory.org/resource/i86202,Romeijn Talon,has appellation for language,2
http://geovistory.org/resource/i86201,Frederik Burgemeester,has appellation for language,2
http://geovistory.org/resource/i91417,Jacobus Rankin,has appellation for language,2
http://geovistory.org/resource/i86198,Casper Bock,has appellation for language,2
http://geovistory.org/resource/i86197,Dirck van der Corte,has appellation for language,2
http://geovistory.org/resource/i86196,Cornelis Jacobsz. van Dijk,has appellation for language,2
http://geovistory.org/resource/i91361,Johannes Fijktoors,has appellation for language,2
http://geovistory.org/resource/i86269,Sijmon Cornelissen,has appellation for language,2
http://geovistory.org/resource/i91360,Gerrit Theehof,has appellation for language,2
http://geovistory.org/resource/i91322,Jan Babtist Arous,has appellation for language,2
http://geovistory.org/resource/i86344,Coen Cornelisse Snoek,has appellation for language,2
http://geovistory.org/resource/i86343,Cornelis Gelhelder,has appellation for language,2
http://geovistory.org/resource/i86342,Jan Woutersz.,has appellation for language,2
http://geovistory.org/resource/i91302,Willem van Reijdt,has appellation for language,2
http://geovistory.org/resource/i86340,Willem Hendriksz.,has appellation for language,2
http://geovistory.org/resource/i86337,Pieter Coetzier,has appellation for language,2
http://geovistory.org/resource/i86336,Otto Evertsen,has appellation for language,2
http://geovistory.org/resource/i86335,Dirk Badelaar,has appellation for language,2
http://geovistory.org/resource/i91307,Francois Meuris,has appellation for language,2
http://geovistory.org/resource/i86334,Jan van Surgen,has appellation for language,2
http://geovistory.org/resource/i91309,Dirk Rodet,has appellation for language,2
http://geovistory.org/resource/i91310,Gerrit Bosgeld,has appellation for language,2
http://geovistory.org/resource/i86330,Francois van Booterdale,has appellation for language,2
http://geovistory.org/resource/i91311,Hendrik Burgers,has appellation for language,2
http://geovistory.org/resource/i86329,Jan Haijinga,has appellation for language,2
http://geovistory.org/resource/i89102,Gerrit van Veen,has appellation for language,2
http://geovistory.org/resource/i86328,Hendrik Verboom,has appellation for language,2
http://geovistory.org/resource/i86327,Joost Hendrikse Pluckeboom,has appellation for language,2
http://geovistory.org/resource/i86326,Geleijn van Onderdijk,has appellation for language,2
http://geovistory.org/resource/i86325,Cornelis Jansen Schelve,has appellation for language,2
http://geovistory.org/resource/i86323,Cornelis Colberg,has appellation for language,2
http://geovistory.org/resource/i86322,Christoffel Sanders,has appellation for language,2
http://geovistory.org/resource/i86321,Barent Westman,has appellation for language,2
http://geovistory.org/resource/i91299,Pieter Kats,has appellation for language,2
http://geovistory.org/resource/i86345,Jacob Leuter,has appellation for language,2
http://geovistory.org/resource/i86347,Cornelis Leendertse,has appellation for language,2
http://geovistory.org/resource/i91287,Adriaan van der Lip,has appellation for language,2
http://geovistory.org/resource/i86366,Dirck van Gijkel,has appellation for language,2
http://geovistory.org/resource/i91282,Marten Stop,has appellation for language,2
http://geovistory.org/resource/i86364,Sijbrant Pietersz,has appellation for language,2
http://geovistory.org/resource/i91283,Gerrit Klaaren,has appellation for language,2
http://geovistory.org/resource/i91284,Jan Godfriet Nolst,has appellation for language,2
