s,sl,pl,0
http://geovistory.org/resource/i178999,Nieuw Vijvervreugd,has appellation for language,1
http://geovistory.org/resource/i178994,Netelenburg,had carried out,1
http://geovistory.org/resource/i178993,Nesserak,has type,1
http://geovistory.org/resource/i178993,Nesserak,has label,1
http://geovistory.org/resource/i179792,Les Six Freres,had carried out,1
http://geovistory.org/resource/i178988,Neptunus,has appellation for language,1
http://geovistory.org/resource/i178988,Neptunus,had carried out,1
http://geovistory.org/resource/i178987,Negotie,has type,1
http://geovistory.org/resource/i178987,Negotie,has label,1
http://geovistory.org/resource/i178987,Negotie,has appellation for language,1
http://geovistory.org/resource/i179793,Oplettendheid,has appellation for language,1
http://geovistory.org/resource/i178986,Negombo,has type,1
http://geovistory.org/resource/i178986,Negombo,has label,1
http://geovistory.org/resource/i178986,Negombo,has appellation for language,1
http://geovistory.org/resource/i178986,Negombo,had carried out,1
http://geovistory.org/resource/i179793,Oplettendheid,has label,1
http://geovistory.org/resource/i178985,Neerlands Vrijheid,has type,1
http://geovistory.org/resource/i178985,Neerlands Vrijheid,has label,1
http://geovistory.org/resource/i178985,Neerlands Vrijheid,has appellation for language,1
http://geovistory.org/resource/i179793,Oplettendheid,has type,1
http://geovistory.org/resource/i178985,Neerlands Vrijheid,had carried out,1
http://geovistory.org/resource/i178984,Nederlands Welvaren,has type,1
http://geovistory.org/resource/i178984,Nederlands Welvaren,has label,1
http://geovistory.org/resource/i179794,President,had carried out,1
http://geovistory.org/resource/i178988,Neptunus,has label,1
http://geovistory.org/resource/i178988,Neptunus,has type,1
http://geovistory.org/resource/i178989,Neptunus,had carried out,1
http://geovistory.org/resource/i178991,Neptunus,has label,1
http://geovistory.org/resource/i178993,Nesserak,has appellation for language,1
http://geovistory.org/resource/i179792,Les Six Freres,has appellation for language,1
http://geovistory.org/resource/i178992,Neptunus,has type,1
http://geovistory.org/resource/i178992,Neptunus,has label,1
http://geovistory.org/resource/i178992,Neptunus,has appellation for language,1
http://geovistory.org/resource/i178992,Neptunus,had carried out,1
http://geovistory.org/resource/i178991,Neptunus,has type,1
http://geovistory.org/resource/i179792,Les Six Freres,has label,1
http://geovistory.org/resource/i178991,Neptunus,has appellation for language,1
http://geovistory.org/resource/i178989,Neptunus,has appellation for language,1
http://geovistory.org/resource/i178991,Neptunus,had carried out,1
http://geovistory.org/resource/i178990,Neptunus,has type,1
http://geovistory.org/resource/i178990,Neptunus,has label,1
http://geovistory.org/resource/i178990,Neptunus,has appellation for language,1
http://geovistory.org/resource/i179792,Les Six Freres,has type,1
http://geovistory.org/resource/i179793,Oplettendheid,had carried out,1
http://geovistory.org/resource/i178989,Neptunus,has type,1
http://geovistory.org/resource/i178989,Neptunus,has label,1
http://geovistory.org/resource/i179043,Oosterland,has label,1
http://geovistory.org/resource/i179775,Franse Europa,has type,1
http://geovistory.org/resource/i179127,Pimpel,had carried out,1
http://geovistory.org/resource/i179101,Parel,had carried out,1
http://geovistory.org/resource/i179100,Parel,has label,1
http://geovistory.org/resource/i179100,Parel,has appellation for language,1
http://geovistory.org/resource/i179758,Zwaardvis,has label,1
http://geovistory.org/resource/i179099,Papenburg,has type,1
http://geovistory.org/resource/i179758,Zwaardvis,has type,1
http://geovistory.org/resource/i179099,Papenburg,has label,1
http://geovistory.org/resource/i179099,Papenburg,has appellation for language,1
http://geovistory.org/resource/i179759,Zwaluw,has appellation for language,1
http://geovistory.org/resource/i179098,Papenburg,has type,1
http://geovistory.org/resource/i179098,Papenburg,has label,1
http://geovistory.org/resource/i179098,Papenburg,has appellation for language,1
http://geovistory.org/resource/i179759,Zwaluw,has label,1
http://geovistory.org/resource/i179759,Zwaluw,has type,1
http://geovistory.org/resource/i179097,Papegaaitje,has type,1
http://geovistory.org/resource/i179097,Papegaaitje,has label,1
http://geovistory.org/resource/i179097,Papegaaitje,has appellation for language,1
http://geovistory.org/resource/i179097,Papegaaitje,had carried out,1
http://geovistory.org/resource/i179096,Papegaai,has type,1
http://geovistory.org/resource/i179096,Papegaai,has label,1
http://geovistory.org/resource/i179100,Parel,has type,1
http://geovistory.org/resource/i179101,Parel,has appellation for language,1
http://geovistory.org/resource/i179105,Patania,has type,1
http://geovistory.org/resource/i179758,Zwaardvis,has appellation for language,1
http://geovistory.org/resource/i179756,Zwaan,has label,1
http://geovistory.org/resource/i179105,Patania,has appellation for language,1
http://geovistory.org/resource/i179756,Zwaan,has type,1
http://geovistory.org/resource/i179104,Pasgeld,has type,1
http://geovistory.org/resource/i179104,Pasgeld,has label,1
http://geovistory.org/resource/i179104,Pasgeld,has appellation for language,1
http://geovistory.org/resource/i179757,Zwaan,has appellation for language,1
http://geovistory.org/resource/i179757,Zwaan,has label,1
http://geovistory.org/resource/i179103,Parkiet,has type,1
http://geovistory.org/resource/i179103,Parkiet,has label,1
http://geovistory.org/resource/i179103,Parkiet,has appellation for language,1
http://geovistory.org/resource/i179103,Parkiet,had carried out,1
http://geovistory.org/resource/i179102,Parel,has type,1
http://geovistory.org/resource/i179102,Parel,has label,1
http://geovistory.org/resource/i179102,Parel,has appellation for language,1
http://geovistory.org/resource/i179757,Zwaan,has type,1
http://geovistory.org/resource/i179758,Zwaardvis,had carried out,1
http://geovistory.org/resource/i179101,Parel,has type,1
http://geovistory.org/resource/i179101,Parel,has label,1
http://geovistory.org/resource/i179096,Papegaai,has appellation for language,1
http://geovistory.org/resource/i179096,Papegaai,had carried out,1
http://geovistory.org/resource/i179095,Pampus,has type,1
http://geovistory.org/resource/i179760,Zwanenburg,has appellation for language,1
http://geovistory.org/resource/i179090,Overwinnaar,has type,1
http://geovistory.org/resource/i179090,Overwinnaar,has label,1
http://geovistory.org/resource/i179090,Overwinnaar,has appellation for language,1
http://geovistory.org/resource/i179090,Overwinnaar,had carried out,1
http://geovistory.org/resource/i179089,Overveen,has type,1
http://geovistory.org/resource/i179089,Overveen,has label,1
http://geovistory.org/resource/i179089,Overveen,has appellation for language,1
http://geovistory.org/resource/i179089,Overveen,had carried out,1
http://geovistory.org/resource/i179088,Overschie,has type,1
http://geovistory.org/resource/i179088,Overschie,has label,1
http://geovistory.org/resource/i179088,Overschie,has appellation for language,1
http://geovistory.org/resource/i179762,Zwarte Beer,has type,1
http://geovistory.org/resource/i179087,Overschie,has type,1
http://geovistory.org/resource/i179087,Overschie,has label,1
http://geovistory.org/resource/i179763,Zwarte Beer,had carried out,1
http://geovistory.org/resource/i179087,Overschie,has appellation for language,1
http://geovistory.org/resource/i179087,Overschie,had carried out,1
http://geovistory.org/resource/i179086,Overnes,has type,1
http://geovistory.org/resource/i179086,Overnes,has label,1
http://geovistory.org/resource/i179762,Zwarte Beer,has label,1
http://geovistory.org/resource/i179762,Zwarte Beer,has appellation for language,1
http://geovistory.org/resource/i179091,Paddenburg,has appellation for language,1
http://geovistory.org/resource/i179093,Pallas,has type,1
http://geovistory.org/resource/i179095,Pampus,has label,1
http://geovistory.org/resource/i179095,Pampus,has appellation for language,1
http://geovistory.org/resource/i179760,Zwanenburg,has label,1
http://geovistory.org/resource/i179760,Zwanenburg,has type,1
http://geovistory.org/resource/i179094,Pallas,has type,1
http://geovistory.org/resource/i179094,Pallas,has label,1
http://geovistory.org/resource/i179094,Pallas,has appellation for language,1
http://geovistory.org/resource/i179761,Zwarte Arend,has appellation for language,1
http://geovistory.org/resource/i179093,Pallas,has label,1
http://geovistory.org/resource/i179091,Paddenburg,has label,1
http://geovistory.org/resource/i179761,Zwarte Arend,has label,1
http://geovistory.org/resource/i179093,Pallas,has appellation for language,1
http://geovistory.org/resource/i179761,Zwarte Arend,has type,1
http://geovistory.org/resource/i179092,Pagadet,has type,1
http://geovistory.org/resource/i179092,Pagadet,has label,1
http://geovistory.org/resource/i179092,Pagadet,has appellation for language,1
http://geovistory.org/resource/i179092,Pagadet,had carried out,1
http://geovistory.org/resource/i179091,Paddenburg,has type,1
http://geovistory.org/resource/i179105,Patania,has label,1
http://geovistory.org/resource/i179106,Patientie,had carried out,1
http://geovistory.org/resource/i179763,Zwarte Beer,has appellation for language,1
http://geovistory.org/resource/i179121,Phoenix,has type,1
http://geovistory.org/resource/i179121,Phoenix,has appellation for language,1
http://geovistory.org/resource/i179752,Zuidpool,has appellation for language,1
http://geovistory.org/resource/i179120,Phoeniciër,has type,1
http://geovistory.org/resource/i179120,Phoeniciër,has label,1
http://geovistory.org/resource/i179120,Phoeniciër,has appellation for language,1
http://geovistory.org/resource/i179752,Zuidpool,has label,1
http://geovistory.org/resource/i179119,Petten,has type,1
http://geovistory.org/resource/i179119,Petten,has label,1
http://geovistory.org/resource/i179119,Petten,has appellation for language,1
http://geovistory.org/resource/i179752,Zuidpool,has type,1
http://geovistory.org/resource/i179118,Petronella Alida,has type,1
http://geovistory.org/resource/i179118,Petronella Alida,has label,1
http://geovistory.org/resource/i179118,Petronella Alida,has appellation for language,1
http://geovistory.org/resource/i179753,Zuilen,had carried out,1
http://geovistory.org/resource/i179753,Zuilen,has appellation for language,1
http://geovistory.org/resource/i179117,Peter En Paul,has type,1
http://geovistory.org/resource/i179117,Peter En Paul,has label,1
http://geovistory.org/resource/i179117,Peter En Paul,has appellation for language,1
http://geovistory.org/resource/i179753,Zuilen,has label,1
http://geovistory.org/resource/i179121,Phoenix,has label,1
http://geovistory.org/resource/i179122,Phoenix,had carried out,1
http://geovistory.org/resource/i179756,Zwaan,has appellation for language,1
http://geovistory.org/resource/i179122,Phoenix,has appellation for language,1
http://geovistory.org/resource/i179751,Zuidpool,had carried out,1
http://geovistory.org/resource/i179126,Pijnacker,has type,1
http://geovistory.org/resource/i179126,Pijnacker,has label,1
http://geovistory.org/resource/i179126,Pijnacker,has appellation for language,1
http://geovistory.org/resource/i179751,Zuidpool,has appellation for language,1
http://geovistory.org/resource/i179125,Pijlswaart,has type,1
http://geovistory.org/resource/i179125,Pijlswaart,has label,1
http://geovistory.org/resource/i179125,Pijlswaart,has appellation for language,1
http://geovistory.org/resource/i179751,Zuidpool,has label,1
http://geovistory.org/resource/i179124,Pijlswaart,has type,1
http://geovistory.org/resource/i179124,Pijlswaart,has label,1
http://geovistory.org/resource/i179124,Pijlswaart,has appellation for language,1
http://geovistory.org/resource/i179751,Zuidpool,has type,1
http://geovistory.org/resource/i179123,Pijl,has type,1
http://geovistory.org/resource/i179123,Pijl,has label,1
http://geovistory.org/resource/i179123,Pijl,has appellation for language,1
http://geovistory.org/resource/i179123,Pijl,had carried out,1
http://geovistory.org/resource/i179122,Phoenix,has type,1
http://geovistory.org/resource/i179122,Phoenix,has label,1
http://geovistory.org/resource/i179753,Zuilen,has type,1
http://geovistory.org/resource/i179116,Persijnenburg,has type,1
http://geovistory.org/resource/i179116,Persijnenburg,has label,1
http://geovistory.org/resource/i179116,Persijnenburg,has appellation for language,1
http://geovistory.org/resource/i179755,Zutphen,has label,1
http://geovistory.org/resource/i179110,Pauw,has type,1
http://geovistory.org/resource/i179110,Pauw,has label,1
http://geovistory.org/resource/i179110,Pauw,has appellation for language,1
http://geovistory.org/resource/i179755,Zutphen,has type,1
http://geovistory.org/resource/i179110,Pauw,had carried out,1
http://geovistory.org/resource/i179109,Pauw,has type,1
http://geovistory.org/resource/i179109,Pauw,has label,1
http://geovistory.org/resource/i179109,Pauw,has appellation for language,1
http://geovistory.org/resource/i179109,Pauw,had carried out,1
http://geovistory.org/resource/i179108,Patriot,has type,1
http://geovistory.org/resource/i179108,Patriot,has label,1
http://geovistory.org/resource/i179108,Patriot,has appellation for language,1
http://geovistory.org/resource/i179107,Patmos,has type,1
http://geovistory.org/resource/i179107,Patmos,has label,1
http://geovistory.org/resource/i179107,Patmos,has appellation for language,1
http://geovistory.org/resource/i179106,Patientie,has type,1
http://geovistory.org/resource/i179106,Patientie,has label,1
http://geovistory.org/resource/i179106,Patientie,has appellation for language,1
http://geovistory.org/resource/i179111,Pauw,had carried out,1
http://geovistory.org/resource/i179111,Pauw,has appellation for language,1
http://geovistory.org/resource/i179111,Pauw,has label,1
http://geovistory.org/resource/i179113,Peer,has type,1
http://geovistory.org/resource/i179115,Peperboom,has type,1
http://geovistory.org/resource/i179115,Peperboom,has label,1
http://geovistory.org/resource/i179754,Zutphen,has appellation for language,1
http://geovistory.org/resource/i179115,Peperboom,has appellation for language,1
http://geovistory.org/resource/i179114,Peperbaal,has type,1
http://geovistory.org/resource/i179114,Peperbaal,has label,1
http://geovistory.org/resource/i179114,Peperbaal,has appellation for language,1
http://geovistory.org/resource/i179114,Peperbaal,had carried out,1
http://geovistory.org/resource/i179113,Peer,has label,1
http://geovistory.org/resource/i179111,Pauw,has type,1
http://geovistory.org/resource/i179113,Peer,has appellation for language,1
http://geovistory.org/resource/i179113,Peer,had carried out,1
http://geovistory.org/resource/i179754,Zutphen,has label,1
http://geovistory.org/resource/i179263,Schiedam,has label,1
http://geovistory.org/resource/i179112,Pauw,has label,1
http://geovistory.org/resource/i179112,Pauw,has appellation for language,1
http://geovistory.org/resource/i179754,Zutphen,has type,1
http://geovistory.org/resource/i179755,Zutphen,has appellation for language,1
http://geovistory.org/resource/i179086,Overnes,has appellation for language,1
http://geovistory.org/resource/i179085,Overnes,has type,1
http://geovistory.org/resource/i179044,Oosterstein,has appellation for language,1
http://geovistory.org/resource/i179059,Oranje,has appellation for language,1
http://geovistory.org/resource/i179058,Oranje,has type,1
http://geovistory.org/resource/i179058,Oranje,has label,1
http://geovistory.org/resource/i179058,Oranje,has appellation for language,1
http://geovistory.org/resource/i179057,Opperdoes,has type,1
http://geovistory.org/resource/i179771,Zwemmer,has appellation for language,1
http://geovistory.org/resource/i179057,Opperdoes,has label,1
http://geovistory.org/resource/i179057,Opperdoes,has appellation for language,1
http://geovistory.org/resource/i179771,Zwemmer,has label,1
http://geovistory.org/resource/i179056,Opperdoes,has type,1
http://geovistory.org/resource/i179056,Opperdoes,has label,1
http://geovistory.org/resource/i179056,Opperdoes,has appellation for language,1
http://geovistory.org/resource/i179055,Opmeer,has type,1
http://geovistory.org/resource/i179055,Opmeer,has label,1
http://geovistory.org/resource/i179055,Opmeer,has appellation for language,1
http://geovistory.org/resource/i179055,Opmeer,had carried out,1
http://geovistory.org/resource/i179054,Oostzanen,has type,1
http://geovistory.org/resource/i179054,Oostzanen,has label,1
http://geovistory.org/resource/i179054,Oostzanen,has appellation for language,1
http://geovistory.org/resource/i179054,Oostzanen,had carried out,1
http://geovistory.org/resource/i179059,Oranje,had carried out,1
http://geovistory.org/resource/i179059,Oranje,has label,1
http://geovistory.org/resource/i179769,Zwarte Vos,has label,1
http://geovistory.org/resource/i179059,Oranje,has type,1
http://geovistory.org/resource/i179064,Oranjezaal,has appellation for language,1
http://geovistory.org/resource/i179769,Zwarte Vos,has type,1
http://geovistory.org/resource/i179770,Zwartsluis,had carried out,1
http://geovistory.org/resource/i179063,Oranjeboom,has type,1
http://geovistory.org/resource/i179063,Oranjeboom,has label,1
http://geovistory.org/resource/i179063,Oranjeboom,has appellation for language,1
http://geovistory.org/resource/i179063,Oranjeboom,had carried out,1
http://geovistory.org/resource/i179062,Oranjeboom,has type,1
http://geovistory.org/resource/i179062,Oranjeboom,has label,1
http://geovistory.org/resource/i179062,Oranjeboom,has appellation for language,1
http://geovistory.org/resource/i179770,Zwartsluis,has appellation for language,1
http://geovistory.org/resource/i179061,Oranje,has type,1
http://geovistory.org/resource/i179061,Oranje,has label,1
http://geovistory.org/resource/i179061,Oranje,has appellation for language,1
http://geovistory.org/resource/i179770,Zwartsluis,has label,1
http://geovistory.org/resource/i179770,Zwartsluis,has type,1
http://geovistory.org/resource/i179060,Oranje,has type,1
http://geovistory.org/resource/i179060,Oranje,has label,1
http://geovistory.org/resource/i179060,Oranje,has appellation for language,1
http://geovistory.org/resource/i179053,Oostzaandam,has type,1
http://geovistory.org/resource/i179053,Oostzaandam,has label,1
http://geovistory.org/resource/i179053,Oostzaandam,has appellation for language,1
http://geovistory.org/resource/i179771,Zwemmer,has type,1
http://geovistory.org/resource/i179047,Oosthuizen,has type,1
http://geovistory.org/resource/i179047,Oosthuizen,has label,1
http://geovistory.org/resource/i179774,Elisabeth et Sophie,had carried out,1
http://geovistory.org/resource/i179047,Oosthuizen,has appellation for language,1
http://geovistory.org/resource/i179774,Elisabeth et Sophie,has appellation for language,1
http://geovistory.org/resource/i179046,Oosthuizen,has type,1
http://geovistory.org/resource/i179774,Elisabeth et Sophie,has label,1
http://geovistory.org/resource/i179046,Oosthuizen,has label,1
http://geovistory.org/resource/i179046,Oosthuizen,has appellation for language,1
http://geovistory.org/resource/i179774,Elisabeth et Sophie,has type,1
http://geovistory.org/resource/i179775,Franse Europa,had carried out,1
http://geovistory.org/resource/i179045,Oosthuizen,has type,1
http://geovistory.org/resource/i179045,Oosthuizen,has label,1
http://geovistory.org/resource/i179045,Oosthuizen,has appellation for language,1
http://geovistory.org/resource/i179775,Franse Europa,has appellation for language,1
http://geovistory.org/resource/i179775,Franse Europa,has label,1
http://geovistory.org/resource/i179044,Oosterstein,is annotated by,1
http://geovistory.org/resource/i179044,Oosterstein,has type,1
http://geovistory.org/resource/i179044,Oosterstein,has label,1
http://geovistory.org/resource/i179048,Oostkapelle,had carried out,1
http://geovistory.org/resource/i179048,Oostkapelle,has appellation for language,1
http://geovistory.org/resource/i179048,Oostkapelle,has label,1
http://geovistory.org/resource/i179051,Oostrust,has appellation for language,1
http://geovistory.org/resource/i179772,Zwolle,has appellation for language,1
http://geovistory.org/resource/i179052,Oostsouburg,has type,1
http://geovistory.org/resource/i179052,Oostsouburg,has label,1
http://geovistory.org/resource/i179052,Oostsouburg,has appellation for language,1
http://geovistory.org/resource/i179772,Zwolle,has label,1
http://geovistory.org/resource/i179051,Oostrust,has type,1
http://geovistory.org/resource/i179051,Oostrust,has label,1
http://geovistory.org/resource/i179772,Zwolle,has type,1
http://geovistory.org/resource/i179050,Oostkapelle,has type,1
http://geovistory.org/resource/i179048,Oostkapelle,has type,1
http://geovistory.org/resource/i179773,Brouwershaven,has appellation for language,1
http://geovistory.org/resource/i179050,Oostkapelle,has label,1
http://geovistory.org/resource/i179050,Oostkapelle,has appellation for language,1
http://geovistory.org/resource/i179773,Brouwershaven,has label,1
http://geovistory.org/resource/i179773,Brouwershaven,has type,1
http://geovistory.org/resource/i179049,Oostkapelle,has type,1
http://geovistory.org/resource/i179049,Oostkapelle,has label,1
http://geovistory.org/resource/i179049,Oostkapelle,has appellation for language,1
http://geovistory.org/resource/i179064,Oranjezaal,has label,1
http://geovistory.org/resource/i179064,Oranjezaal,has type,1
http://geovistory.org/resource/i179085,Overnes,has label,1
http://geovistory.org/resource/i179080,Ouwerkerk,has appellation for language,1
http://geovistory.org/resource/i179079,Oudshoorn,has type,1
http://geovistory.org/resource/i179079,Oudshoorn,has label,1
http://geovistory.org/resource/i179079,Oudshoorn,has appellation for language,1
http://geovistory.org/resource/i179765,Zwarte Leeuw,has label,1
http://geovistory.org/resource/i179765,Zwarte Leeuw,has type,1
http://geovistory.org/resource/i179078,Oudkarspel,has type,1
http://geovistory.org/resource/i179078,Oudkarspel,has label,1
http://geovistory.org/resource/i179766,Zwarte Leeuw,has appellation for language,1
http://geovistory.org/resource/i179078,Oudkarspel,has appellation for language,1
http://geovistory.org/resource/i179766,Zwarte Leeuw,has label,1
http://geovistory.org/resource/i179077,Oudewater,has type,1
http://geovistory.org/resource/i179077,Oudewater,has label,1
http://geovistory.org/resource/i179077,Oudewater,has appellation for language,1
http://geovistory.org/resource/i179077,Oudewater,had carried out,1
http://geovistory.org/resource/i179076,Ouderkerk,has type,1
http://geovistory.org/resource/i179076,Ouderkerk,has label,1
http://geovistory.org/resource/i179076,Ouderkerk,has appellation for language,1
http://geovistory.org/resource/i179076,Ouderkerk,had carried out,1
http://geovistory.org/resource/i179075,Ouderamstel,has type,1
http://geovistory.org/resource/i179765,Zwarte Leeuw,has appellation for language,1
http://geovistory.org/resource/i179080,Ouwerkerk,has label,1
http://geovistory.org/resource/i179065,Os,had carried out,1
http://geovistory.org/resource/i179080,Ouwerkerk,has type,1
http://geovistory.org/resource/i179085,Overnes,has appellation for language,1
http://geovistory.org/resource/i179084,Overhout,has type,1
http://geovistory.org/resource/i179084,Overhout,has label,1
http://geovistory.org/resource/i179084,Overhout,has appellation for language,1
http://geovistory.org/resource/i179763,Zwarte Beer,has label,1
http://geovistory.org/resource/i179083,Overduin,has type,1
http://geovistory.org/resource/i179763,Zwarte Beer,has type,1
http://geovistory.org/resource/i179083,Overduin,has label,1
http://geovistory.org/resource/i179083,Overduin,has appellation for language,1
http://geovistory.org/resource/i179764,Zwarte Bul,had carried out,1
http://geovistory.org/resource/i179082,Ouwerkerk,has type,1
http://geovistory.org/resource/i179082,Ouwerkerk,has label,1
http://geovistory.org/resource/i179082,Ouwerkerk,has appellation for language,1
http://geovistory.org/resource/i179764,Zwarte Bul,has appellation for language,1
http://geovistory.org/resource/i179081,Ouwerkerk,has type,1
http://geovistory.org/resource/i179081,Ouwerkerk,has label,1
http://geovistory.org/resource/i179764,Zwarte Bul,has label,1
http://geovistory.org/resource/i179081,Ouwerkerk,has appellation for language,1
http://geovistory.org/resource/i179764,Zwarte Bul,has type,1
http://geovistory.org/resource/i179766,Zwarte Leeuw,has type,1
http://geovistory.org/resource/i179075,Ouderamstel,has label,1
http://geovistory.org/resource/i179075,Ouderamstel,has appellation for language,1
http://geovistory.org/resource/i179767,Zwarte Leeuw,had carried out,1
http://geovistory.org/resource/i179069,Oud Berkenrode,has type,1
http://geovistory.org/resource/i179769,Zwarte Vos,had carried out,1
http://geovistory.org/resource/i179069,Oud Berkenrode,has label,1
http://geovistory.org/resource/i179069,Oud Berkenrode,has appellation for language,1
http://geovistory.org/resource/i179069,Oud Berkenrode,had carried out,1
http://geovistory.org/resource/i179068,Otter,has type,1
http://geovistory.org/resource/i179068,Otter,has label,1
http://geovistory.org/resource/i179068,Otter,has appellation for language,1
http://geovistory.org/resource/i179068,Otter,had carried out,1
http://geovistory.org/resource/i179067,Osdorp,has type,1
http://geovistory.org/resource/i179067,Osdorp,has label,1
http://geovistory.org/resource/i179067,Osdorp,has appellation for language,1
http://geovistory.org/resource/i179769,Zwarte Vos,has appellation for language,1
http://geovistory.org/resource/i179066,Osdorp,has type,1
http://geovistory.org/resource/i179066,Osdorp,has label,1
http://geovistory.org/resource/i179066,Osdorp,has appellation for language,1
http://geovistory.org/resource/i179065,Os,has type,1
http://geovistory.org/resource/i179065,Os,has label,1
http://geovistory.org/resource/i179065,Os,has appellation for language,1
http://geovistory.org/resource/i179768,Zwarte Leeuw,has type,1
http://geovistory.org/resource/i179070,Oud Haarlem,has appellation for language,1
http://geovistory.org/resource/i179070,Oud Haarlem,has label,1
http://geovistory.org/resource/i179073,Oudenaarde,has appellation for language,1
http://geovistory.org/resource/i179767,Zwarte Leeuw,has appellation for language,1
http://geovistory.org/resource/i179074,Oudenaarde,has type,1
http://geovistory.org/resource/i179074,Oudenaarde,has label,1
http://geovistory.org/resource/i179074,Oudenaarde,has appellation for language,1
http://geovistory.org/resource/i179767,Zwarte Leeuw,has label,1
http://geovistory.org/resource/i179073,Oudenaarde,has type,1
http://geovistory.org/resource/i179767,Zwarte Leeuw,has type,1
http://geovistory.org/resource/i179073,Oudenaarde,has label,1
http://geovistory.org/resource/i179768,Zwarte Leeuw,had carried out,1
http://geovistory.org/resource/i179070,Oud Haarlem,has type,1
http://geovistory.org/resource/i179768,Zwarte Leeuw,has appellation for language,1
http://geovistory.org/resource/i179072,Oude Zijpe,has type,1
http://geovistory.org/resource/i179072,Oude Zijpe,has label,1
http://geovistory.org/resource/i179768,Zwarte Leeuw,has label,1
http://geovistory.org/resource/i179072,Oude Zijpe,has appellation for language,1
http://geovistory.org/resource/i179071,Oude Zijpe,has type,1
http://geovistory.org/resource/i179071,Oude Zijpe,has label,1
http://geovistory.org/resource/i179071,Oude Zijpe,has appellation for language,1
http://geovistory.org/resource/i179263,Schiedam,has appellation for language,1
http://geovistory.org/resource/i179279,Schotse Lorrendraaier,has type,1
http://geovistory.org/resource/i179263,Schiedam,has type,1
http://geovistory.org/resource/i179487,Vlugge Trekvogel,has type,1
http://geovistory.org/resource/i179487,Vlugge Trekvogel,has appellation for language,1
http://geovistory.org/resource/i179636,Westzanen,has type,1
http://geovistory.org/resource/i179637,Wezel,has appellation for language,1
http://geovistory.org/resource/i179486,Vlissingen,has type,1
http://geovistory.org/resource/i179486,Vlissingen,has label,1
http://geovistory.org/resource/i179486,Vlissingen,has appellation for language,1
http://geovistory.org/resource/i179485,Vlissingen,has type,1
http://geovistory.org/resource/i179485,Vlissingen,has label,1
http://geovistory.org/resource/i179485,Vlissingen,has appellation for language,1
http://geovistory.org/resource/i179637,Wezel,has label,1
http://geovistory.org/resource/i179484,Vlissingen,has type,1
http://geovistory.org/resource/i179484,Vlissingen,has label,1
http://geovistory.org/resource/i179637,Wezel,has type,1
http://geovistory.org/resource/i179484,Vlissingen,has appellation for language,1
http://geovistory.org/resource/i179638,Wezeltje,had carried out,1
http://geovistory.org/resource/i179483,Vlissingen,has type,1
http://geovistory.org/resource/i179483,Vlissingen,has label,1
http://geovistory.org/resource/i179483,Vlissingen,has appellation for language,1
http://geovistory.org/resource/i179638,Wezeltje,has appellation for language,1
http://geovistory.org/resource/i179487,Vlugge Trekvogel,has label,1
http://geovistory.org/resource/i179636,Westzanen,has label,1
http://geovistory.org/resource/i179482,Vlissingen,has label,1
http://geovistory.org/resource/i179488,Voetboog,has appellation for language,1
http://geovistory.org/resource/i179635,Westwoud,had carried out,1
http://geovistory.org/resource/i179492,Voorberg,has appellation for language,1
http://geovistory.org/resource/i179635,Westwoud,has appellation for language,1
http://geovistory.org/resource/i179491,Vollenhoven,has type,1
http://geovistory.org/resource/i179635,Westwoud,has label,1
http://geovistory.org/resource/i179491,Vollenhoven,has label,1
http://geovistory.org/resource/i179491,Vollenhoven,has appellation for language,1
http://geovistory.org/resource/i179491,Vollenhoven,had carried out,1
http://geovistory.org/resource/i179490,Vogelzang,has type,1
http://geovistory.org/resource/i179490,Vogelzang,has label,1
http://geovistory.org/resource/i179490,Vogelzang,has appellation for language,1
http://geovistory.org/resource/i179635,Westwoud,has type,1
http://geovistory.org/resource/i179489,Vogelstruis,has type,1
http://geovistory.org/resource/i179489,Vogelstruis,has label,1
http://geovistory.org/resource/i179489,Vogelstruis,has appellation for language,1
http://geovistory.org/resource/i179636,Westzanen,had carried out,1
http://geovistory.org/resource/i179636,Westzanen,has appellation for language,1
http://geovistory.org/resource/i179488,Voetboog,has type,1
http://geovistory.org/resource/i179488,Voetboog,has label,1
http://geovistory.org/resource/i179482,Vlissingen,has type,1
http://geovistory.org/resource/i179482,Vlissingen,has appellation for language,1
http://geovistory.org/resource/i179472,Vlieg,had carried out,1
http://geovistory.org/resource/i179476,Vlieland,has type,1
http://geovistory.org/resource/i179476,Vlieland,has label,1
http://geovistory.org/resource/i179476,Vlieland,has appellation for language,1
http://geovistory.org/resource/i179476,Vlieland,had carried out,1
http://geovistory.org/resource/i179475,Vlieger,has type,1
http://geovistory.org/resource/i179475,Vlieger,has label,1
http://geovistory.org/resource/i179475,Vlieger,has appellation for language,1
http://geovistory.org/resource/i179475,Vlieger,had carried out,1
http://geovistory.org/resource/i179640,Wieringen,has label,1
http://geovistory.org/resource/i179474,Vliegende Zwaan,has type,1
http://geovistory.org/resource/i179474,Vliegende Zwaan,has label,1
http://geovistory.org/resource/i179474,Vliegende Zwaan,has appellation for language,1
http://geovistory.org/resource/i179640,Wieringen,has type,1
http://geovistory.org/resource/i179474,Vliegende Zwaan,had carried out,1
http://geovistory.org/resource/i179473,Vliegende Draak,has type,1
http://geovistory.org/resource/i179473,Vliegende Draak,has label,1
http://geovistory.org/resource/i179473,Vliegende Draak,has appellation for language,1
